,lgrg_importance,svc_importance,rfc_importance,mlp_importance,gbt_importance,bundle_measure,bundle_x,measure_x,measure_y,bundle_y
823,0.09955234755721183,0.10511426419750035,0.0015674367773875631,0.15480395461691773,2.4742113888477765e-10,b27_V18,b27,V18,RadiusOfEndRegion2,Middle_Longitudinal_Fasciculus_R
824,0.09900518032218417,0.08917699557390178,0.004595220101430873,0.08747046799365177,4.1503734274793654e-16,b27_V19,b27,V19,IrregularityofEndRegion2,Middle_Longitudinal_Fasciculus_R
825,0.09955234755721183,0.10630137188613772,0.0005761971333568914,0.15926805317757653,3.50995809666177e-08,b27_V20,b27,V20,qa,Middle_Longitudinal_Fasciculus_R
826,0.09955234755721183,0.10154387331160106,0.0,0.15926805317757653,1.831935477839491e-14,b27_V21,b27,V21,nqa,Middle_Longitudinal_Fasciculus_R
827,0.09955234755721183,0.10079184832324634,0.0019944796863351467,0.15909565912747003,0.0003195419471914424,b27_V22,b27,V22,dti_fa,Middle_Longitudinal_Fasciculus_R
828,0.08482544874642732,0.06894731483148497,9.191342744750827e-05,0.11956688995574885,3.9633289405278864e-10,b27_V23,b27,V23,md,Middle_Longitudinal_Fasciculus_R
829,0.08729007619217509,0.07060599298996796,0.0009957628385677945,0.1535269823332119,5.14946673988717e-10,b27_V24,b27,V24,ad,Middle_Longitudinal_Fasciculus_R
830,0.08654010173221974,0.06985175671045032,0.002283619653071275,0.11488014482835417,9.610654694489101e-13,b27_V25,b27,V25,rd,Middle_Longitudinal_Fasciculus_R
831,0.07999148522658933,0.06231021079518388,0.00031673553170348534,0.1459029776087746,1.064303648173609e-06,b27_V26,b27,V26,gfa,Middle_Longitudinal_Fasciculus_R
832,0.09955234755721183,0.0883481164591924,0.00019772222734614514,0.12828318896527569,1.6927231612620042e-16,b27_V27,b27,V27,iso,Middle_Longitudinal_Fasciculus_R
833,0.09955234755721183,0.0888343667102981,0.0009443479847964908,0.1431291782811057,4.122801629468281e-18,b27_V28,b27,V28,rdi,Middle_Longitudinal_Fasciculus_R
834,0.09955234755721183,0.0886694191413317,0.00046838221835133917,0.12713729199578014,0.0010090684975301745,b27_V29,b27,V29,nrdi02L,Middle_Longitudinal_Fasciculus_R
835,0.09955234755721183,0.08854252335259405,0.0010331627860331234,0.13624221046724794,1.7413581315521077e-25,b27_V30,b27,V30,nrdi04L,Middle_Longitudinal_Fasciculus_R
836,0.09955234755721183,0.0882098061330372,0.0,0.13139730950279077,5.801110651371357e-13,b27_V31,b27,V31,nrdi06L,Middle_Longitudinal_Fasciculus_R
837,0.09955234755721183,0.08979847567717782,5.7348435675449304e-05,0.1533159217633652,6.14734122693755e-15,b28_V1,b28,V1,NumberOfTracts,Optic_Radiation_L
838,0.09955234755721183,0.09854773978979221,0.004868487014489077,0.15480395461691773,1.139783702117077e-08,b28_V2,b28,V2,MeanLength,Optic_Radiation_L
839,0.08701710040013168,0.07558992180550007,0.0010310274889805543,0.1594948874540327,6.925111680056075e-08,b28_V3,b28,V3,Span,Optic_Radiation_L
840,0.09955234755721183,0.10450630844188673,0.00350619496584036,0.15926805317757653,4.4973261418197625e-08,b28_V4,b28,V4,Curl,Optic_Radiation_L
841,0.08733361786038868,0.06967763429513016,0.000949958998488649,0.16003607013424911,3.1644433960128414e-21,b28_V5,b28,V5,Elongation,Optic_Radiation_L
842,0.12571202733568787,0.13121582472594276,0.0008979462671611924,0.136539114583425,9.429555583712509e-06,b28_V6,b28,V6,Diameter,Optic_Radiation_L
843,0.11316001877037211,0.12090345072370381,0.00062760843499153,0.1470407783394802,1.2952953159419143e-11,b28_V7,b28,V7,Volume,Optic_Radiation_L
844,0.12135414064931128,0.14147022386011365,0.00342898176289292,0.14012359556549467,0.0003499977108828169,b28_V8,b28,V8,TrunkVolume,Optic_Radiation_L
845,0.09955234755721183,0.07472028921016635,0.002933437822500621,0.15926805317757653,4.612423399387283e-06,b28_V9,b28,V9,BranchVolume,Optic_Radiation_L
846,0.09955234755721183,0.11113123194869773,0.000273845783655742,0.14773579856254213,9.575610344940363e-14,b28_V10,b28,V10,TotalSurfaceArea,Optic_Radiation_L
847,0.07055218889186873,0.05009788988310189,0.0013075935236181843,0.1527730922448095,0.005764435039935546,b28_V11,b28,V11,TotalRadiusOfEndRegions,Optic_Radiation_L
848,0.09955234755721183,0.08227512466614621,2.871727560551424e-05,0.14773579856254174,3.3943399632968656e-09,b28_V12,b28,V12,TotalAreaOfEndRegions,Optic_Radiation_L
849,0.09955234755721183,0.10883841739653186,0.0004983967017595957,0.15480395461691773,1.6590492869660743e-06,b28_V13,b28,V13,Irregularity,Optic_Radiation_L
850,0.06625036012517606,0.03788878063527366,0.00040812556159910724,0.11941726918688444,8.58403216076459e-05,b28_V14,b28,V14,AreaOfEndRegion1,Optic_Radiation_L
851,0.05400925257149143,0.028570626393138638,0.00020098686032192045,0.1470776473779508,0.0003763204807824845,b28_V15,b28,V15,RadiusOfEndRegion1,Optic_Radiation_L
852,0.09955234755721183,0.09165928489355456,0.0006419143951815659,0.15703600389724715,1.92549522325502e-06,b28_V16,b28,V16,IrregularityofEndRegion1,Optic_Radiation_L
853,0.14550668688659896,0.180580950806404,0.0013219651624900139,0.13911412910263857,0.004900221268180065,b28_V17,b28,V17,AreaOfEndRegion2,Optic_Radiation_L
854,0.09955234755721183,0.11792494375134568,0.0007818717619999243,0.15926805317757653,1.1814035704154758e-11,b28_V18,b28,V18,RadiusOfEndRegion2,Optic_Radiation_L
855,0.09955234755721183,0.09850034814370667,0.000984954966522924,0.15780724043719843,8.107118366443261e-24,b28_V19,b28,V19,IrregularityofEndRegion2,Optic_Radiation_L
856,0.09955234755721183,0.0928018727247342,0.0021100104053485996,0.15926805317757653,1.30431644664105e-08,b28_V20,b28,V20,qa,Optic_Radiation_L
857,0.09955234755721183,0.08760541961571292,0.0011156669818634482,0.15926805317757653,7.936965422449624e-17,b28_V21,b28,V21,nqa,Optic_Radiation_L
858,0.09955234755721183,0.08587898892379123,0.007015968477462003,0.15778002032402358,6.536894284926397e-05,b28_V22,b28,V22,dti_fa,Optic_Radiation_L
859,0.11036246402219134,0.12289493255397732,0.010645929232380849,0.1532214146111214,6.615587576884389e-10,b28_V23,b28,V23,md,Optic_Radiation_L
860,0.103249144058096,0.12020381650923126,0.005512082472685048,0.15703600389724715,0.008724007402456409,b28_V24,b28,V24,ad,Optic_Radiation_L
861,0.11337722048211282,0.12398769560787501,0.004925578353083844,0.15041984131189617,1.2108810656545589e-11,b28_V25,b28,V25,rd,Optic_Radiation_L
862,0.09955234755721183,0.08317178766734629,0.0010800619722057864,0.14477117926200203,4.027935968756226e-11,b28_V26,b28,V26,gfa,Optic_Radiation_L
863,0.09955234755721183,0.08340196088026822,5.719765362825007e-05,0.15909565912747003,8.30022331746748e-35,b28_V27,b28,V27,iso,Optic_Radiation_L
864,0.09955234755721183,0.08282505715349125,2.8710679584724098e-05,0.15540279710676214,2.89353172390724e-24,b28_V28,b28,V28,rdi,Optic_Radiation_L
865,0.09955234755721183,0.08342197560078815,4.9220693742568945e-05,0.15483117473009256,5.011480345941022e-33,b28_V29,b28,V29,nrdi02L,Optic_Radiation_L
866,0.09955234755721183,0.08384092315903899,0.0005887633791069164,0.1588960449641887,2.9490164054595436e-34,b28_V30,b28,V30,nrdi04L,Optic_Radiation_L
867,0.09955234755721183,0.08476187413987141,5.454968101191125e-05,0.15711766423677165,4.399119816312452e-06,b28_V31,b28,V31,nrdi06L,Optic_Radiation_L
868,0.09955234755721183,0.09781382766457988,0.000915770162682253,0.15926805317757653,4.08652871142476e-07,b29_V1,b29,V1,NumberOfTracts,Optic_Radiation_R
869,0.06443349158884859,0.05459520677568097,0.00214797328753716,0.1461570319984064,0.0023453403957423616,b29_V2,b29,V2,MeanLength,Optic_Radiation_R
870,0.09955234755721183,0.08157341984774304,0.003022005368963816,0.15926805317757653,1.0054020602650879e-13,b29_V3,b29,V3,Span,Optic_Radiation_R
871,0.08081177641944633,0.0644076101472212,0.0005788974233575481,0.11882272943573696,2.5539380592536573e-09,b29_V4,b29,V4,Curl,Optic_Radiation_R
872,0.09955234755721183,0.09233791772985245,0.0003845232727603243,0.16080408709092175,0.00030938690780357296,b29_V5,b29,V5,Elongation,Optic_Radiation_R
873,0.09955234755721183,0.08537067069997814,0.001023291888408455,0.11871915791826043,4.860742653593023e-06,b29_V6,b29,V6,Diameter,Optic_Radiation_R
874,0.08357883387852613,0.07566060175919789,0.0,0.10309481295595549,6.195498926722493e-06,b29_V7,b29,V7,Volume,Optic_Radiation_R
875,0.09589323857294549,0.08019732625277214,0.0020082307953603125,0.11797514149148437,1.672000773540733e-08,b29_V8,b29,V8,TrunkVolume,Optic_Radiation_R
876,0.09955234755721183,0.0867448681447113,0.0011524024803327311,0.13099542896007252,3.6400601346696686e-07,b29_V9,b29,V9,BranchVolume,Optic_Radiation_R
877,0.0952841260381157,0.08383921017431734,0.0,0.11909116613164948,2.516107890982821e-05,b29_V10,b29,V10,TotalSurfaceArea,Optic_Radiation_R
878,0.11802640986383253,0.1267453768988955,0.0005493541165864532,0.16042007861258545,2.693804431603816e-12,b29_V11,b29,V11,TotalRadiusOfEndRegions,Optic_Radiation_R
879,0.08956382775039415,0.08287713880448218,0.0023432966228883346,0.10569887044967392,1.8543583026310455e-09,b29_V12,b29,V12,TotalAreaOfEndRegions,Optic_Radiation_R
880,0.10702360360570753,0.13260404775138768,0.00026563459341780307,0.15072331067621295,8.158255556905008e-06,b29_V13,b29,V13,Irregularity,Optic_Radiation_R
881,0.09284267372268647,0.09443557808997344,0.00026758331724341996,0.10458284580950841,1.635565505239149e-06,b29_V14,b29,V14,AreaOfEndRegion1,Optic_Radiation_R
882,0.10796132085262666,0.12799089717664844,0.001411079324605703,0.15926805317757653,1.2381493089988732e-08,b29_V15,b29,V15,RadiusOfEndRegion1,Optic_Radiation_R
883,0.10036667214046391,0.11301002532640313,0.028967166179920848,0.15591997925708284,0.005002186768120333,b29_V16,b29,V16,IrregularityofEndRegion1,Optic_Radiation_R
884,0.09295198565443494,0.06482062512386748,0.001773265285022654,0.12913538789313092,4.416559956197952e-05,b29_V17,b29,V17,AreaOfEndRegion2,Optic_Radiation_R
885,0.10731736929651713,0.11285056614067458,0.0005313923905557024,0.15137337380912833,3.390362389275784e-11,b29_V18,b29,V18,RadiusOfEndRegion2,Optic_Radiation_R
886,0.09904401598873118,0.08405610640817035,0.0006063165995268656,0.15926805317757653,1.4051411537099025e-06,b29_V19,b29,V19,IrregularityofEndRegion2,Optic_Radiation_R
887,0.09955234755721183,0.1068947742413073,0.0017641389712013476,0.15926805317757653,4.000871460398053e-05,b29_V20,b29,V20,qa,Optic_Radiation_R
888,0.09955234755721183,0.10198879097520995,0.00117527481758486,0.15926805317757653,8.101983203035971e-05,b29_V21,b29,V21,nqa,Optic_Radiation_R
889,0.09955234755721183,0.11287526250220614,0.001479471980421612,0.15926805317757653,6.371102816328256e-12,b29_V22,b29,V22,dti_fa,Optic_Radiation_R
890,0.09955234755721183,0.10592721164810544,0.0,0.1555479710436942,0.01988554893427148,b29_V23,b29,V23,md,Optic_Radiation_R
891,0.09955234755721183,0.11471060353307323,4.3069391831605143e-05,0.1483074209392113,2.692215399186796e-10,b29_V24,b29,V24,ad,Optic_Radiation_R
892,0.09955234755721183,0.10179140875870188,0.00027378906912853957,0.15926805317757653,4.2825680798738027e-10,b29_V25,b29,V25,rd,Optic_Radiation_R
893,0.11385934373525822,0.138524156236964,0.002603120132916375,0.160682382340071,8.483548069688976e-10,b29_V26,b29,V26,gfa,Optic_Radiation_R
894,0.09955234755721183,0.11389172450456601,0.0,0.15629198747047066,1.4523969476008973e-06,b29_V27,b29,V27,iso,Optic_Radiation_R
895,0.09955234755721183,0.11239011013457856,0.0,0.1588960449641887,0.0023453489981848027,b29_V28,b29,V28,rdi,Optic_Radiation_R
896,0.09955234755721183,0.11295397646254252,5.677426310352436e-05,0.15926805317757653,4.4665132395011546e-05,b29_V29,b29,V29,nrdi02L,Optic_Radiation_R
897,0.09955234755721183,0.11336235628120295,5.5133097840915405e-05,0.15740801211063576,1.1484375839225178e-09,b29_V30,b29,V30,nrdi04L,Optic_Radiation_R
898,0.09955234755721183,0.11426590355682577,0.00025101885956833056,0.1588960449641887,2.297150278812154e-21,b29_V31,b29,V31,nrdi06L,Optic_Radiation_R
899,0.09955234755721183,0.11069946350154398,0.001576407566592898,0.15926805317757653,1.8577766936599755e-06,b30_V1,b30,V1,NumberOfTracts,Parietal_Aslant_Tract_L
900,0.050987160898703254,0.038536739568327455,0.0008793427326385138,0.17887299937106843,2.7881083212467244e-16,b30_V2,b30,V2,MeanLength,Parietal_Aslant_Tract_L
901,0.06711324881188423,0.048905615977349735,0.002679869299989997,0.15377782164247777,4.543214622530015e-16,b30_V3,b30,V3,Span,Parietal_Aslant_Tract_L
902,0.09955234755721183,0.09642409481564179,0.0031537869577379506,0.16003607013424911,0.000479437446740482,b30_V4,b30,V4,Curl,Parietal_Aslant_Tract_L
903,0.08768366877608309,0.06795094190055392,0.0020948443274196125,0.1625780774775033,0.00016250206978312058,b30_V5,b30,V5,Elongation,Parietal_Aslant_Tract_L
904,0.11436909534262105,0.12927332851705414,0.0009405948712035696,0.12508251792398287,0.0017525790652051473,b30_V6,b30,V6,Diameter,Parietal_Aslant_Tract_L
905,0.09996075001010636,0.11738874409530366,0.0011488158798235888,0.15926805317757653,4.0459216420872794e-10,b30_V7,b30,V7,Volume,Parietal_Aslant_Tract_L
906,0.09955234755721183,0.10545310456025123,0.0028442881444868066,0.15926805317757653,2.2068569344113134e-09,b30_V8,b30,V8,TrunkVolume,Parietal_Aslant_Tract_L
907,0.09955234755721183,0.11291090388041274,0.0001495609577252529,0.15155401269417743,5.623958865229328e-06,b30_V9,b30,V9,BranchVolume,Parietal_Aslant_Tract_L
908,0.09955234755721183,0.09452731502031159,0.0011832933469836163,0.15926805317757653,2.2322759269086965e-11,b30_V10,b30,V10,TotalSurfaceArea,Parietal_Aslant_Tract_L
909,0.09955234755721183,0.09888597845270307,0.0010566340144818667,0.15926805317757653,3.4364014073520366e-09,b30_V11,b30,V11,TotalRadiusOfEndRegions,Parietal_Aslant_Tract_L
910,0.09955234755721183,0.10401783458583595,0.00023905736146676197,0.15926805317757653,1.207575404583152e-07,b30_V12,b30,V12,TotalAreaOfEndRegions,Parietal_Aslant_Tract_L
911,0.09955234755721183,0.08458014913288299,0.0009235376234237139,0.15926805317757653,0.0002447640129763202,b30_V13,b30,V13,Irregularity,Parietal_Aslant_Tract_L
912,0.1202760559552669,0.1303966583513369,0.000963216216306245,0.10542847948922435,3.3455127048264654e-05,b30_V14,b30,V14,AreaOfEndRegion1,Parietal_Aslant_Tract_L
913,0.09955234755721183,0.09993545000242887,0.0003229856670279874,0.15926805317757653,9.23556175845832e-17,b30_V15,b30,V15,RadiusOfEndRegion1,Parietal_Aslant_Tract_L
914,0.134968260624802,0.14975944504059802,0.000768759871658091,0.10062816954086327,0.0021375313743418113,b30_V16,b30,V16,IrregularityofEndRegion1,Parietal_Aslant_Tract_L
915,0.096941237024984,0.06363430144915531,0.0021063030492265203,0.15118143261075173,6.645137837273233e-22,b30_V17,b30,V17,AreaOfEndRegion2,Parietal_Aslant_Tract_L
916,0.09955234755721183,0.09771885255448431,0.0007925277716015163,0.16192012974274075,7.291392397724822e-13,b30_V18,b30,V18,RadiusOfEndRegion2,Parietal_Aslant_Tract_L
917,0.09955234755721183,0.09641942361631141,0.0008784640755580713,0.1586329172034986,1.4433146623817908e-08,b30_V19,b30,V19,IrregularityofEndRegion2,Parietal_Aslant_Tract_L
918,0.09955234755721183,0.1038673998179797,0.003956775723570636,0.12355526469230745,1.7751014314126294e-12,b30_V20,b30,V20,qa,Parietal_Aslant_Tract_L
919,0.09955234755721183,0.08976256689298122,0.00041128801151641634,0.15926805317757653,3.849148645097459e-09,b30_V21,b30,V21,nqa,Parietal_Aslant_Tract_L
920,0.09955234755721183,0.10152639720599695,0.0008031684024692956,0.10496685428784472,1.7407366251069663e-17,b30_V22,b30,V22,dti_fa,Parietal_Aslant_Tract_L
921,0.08514676114294871,0.07111054850569941,0.03515129989756939,0.09336605263662408,1.694769072393444e-11,b30_V23,b30,V23,md,Parietal_Aslant_Tract_L
922,0.08522734655414858,0.0688207502742857,0.005305333713531585,0.13155434861725984,4.591519835664015e-08,b30_V24,b30,V24,ad,Parietal_Aslant_Tract_L
923,0.08825136928135088,0.0740121992301233,0.025928873603966267,0.08285090388217534,0.0007775204240657637,b30_V25,b30,V25,rd,Parietal_Aslant_Tract_L
924,0.09955234755721183,0.09477896678003599,0.00012077763992875444,0.1382975383974267,0.00011091547709618654,b30_V26,b30,V26,gfa,Parietal_Aslant_Tract_L
925,0.09955234755721183,0.08973607238662816,0.0010934563358132889,0.15926805317757653,1.7313834793515803e-22,b30_V27,b30,V27,iso,Parietal_Aslant_Tract_L
926,0.09955234755721183,0.0902749086242843,0.0009361338715479343,0.15926805317757653,2.333503948296004e-05,b30_V28,b30,V28,rdi,Parietal_Aslant_Tract_L
927,0.09955234755721183,0.09025575693664924,0.0005263071905245723,0.1588960449641887,5.285637704899491e-17,b30_V29,b30,V29,nrdi02L,Parietal_Aslant_Tract_L
928,0.09955234755721183,0.09023394200897177,0.00039617666701205413,0.15852403675080007,9.350507172899734e-09,b30_V30,b30,V30,nrdi04L,Parietal_Aslant_Tract_L
929,0.09955234755721183,0.09018620541716284,0.0007360484435406109,0.15926805317757653,5.876800950336371e-05,b30_V31,b30,V31,nrdi06L,Parietal_Aslant_Tract_L
930,0.06798054664151058,0.06573234855645652,0.0013495891781152736,0.1471344389439524,0.0044673345197718895,b31_V1,b31,V1,NumberOfTracts,Parietal_Aslant_Tract_R
931,0.09955234755721183,0.10701881301960135,0.00282542461063215,0.15926805317757653,0.02342782104117125,b31_V2,b31,V2,MeanLength,Parietal_Aslant_Tract_R
932,0.09955234755721183,0.07948611363520991,0.0018872287359155537,0.15763484638709152,1.0482804203089731e-13,b31_V3,b31,V3,Span,Parietal_Aslant_Tract_R
933,0.12145495594397698,0.13022534589030216,0.0047977004599547984,0.1485618940998147,3.8034954688522095e-08,b31_V4,b31,V4,Curl,Parietal_Aslant_Tract_R
934,0.1109624902150582,0.11438139865204805,0.008892840058549685,0.1583788628138684,0.001263323934048162,b31_V5,b31,V5,Elongation,Parietal_Aslant_Tract_R
935,0.09955234755721183,0.09082511178517999,0.003353501742480273,0.15992133589377058,7.541165990505695e-09,b31_V6,b31,V6,Diameter,Parietal_Aslant_Tract_R
936,0.09955234755721183,0.09203643199119918,0.0023824498949742944,0.15926805317757653,1.327110380153096e-18,b31_V7,b31,V7,Volume,Parietal_Aslant_Tract_R
937,0.1004997178006192,0.11848578384568184,0.0013754937830960422,0.10986130081148433,2.9721736193436095e-07,b31_V8,b31,V8,TrunkVolume,Parietal_Aslant_Tract_R
938,0.0492578365420996,0.059092545691228425,0.0025426321351735295,0.13885001261350485,0.00017675922227696996,b31_V9,b31,V9,BranchVolume,Parietal_Aslant_Tract_R
939,0.09955234755721183,0.08804853432123201,0.0003370268656746208,0.15926805317757653,0.0007339772114804263,b31_V10,b31,V10,TotalSurfaceArea,Parietal_Aslant_Tract_R
940,0.09955234755721183,0.0941431416814961,0.0008119111471967171,0.15926805317757653,2.2303860718967238e-10,b31_V11,b31,V11,TotalRadiusOfEndRegions,Parietal_Aslant_Tract_R
941,0.09955234755721183,0.10128666509214808,0.0008003610863246837,0.13992362608138886,6.617184065056368e-10,b31_V12,b31,V12,TotalAreaOfEndRegions,Parietal_Aslant_Tract_R
942,0.09565692669915715,0.07746082739179087,0.0015654007495408805,0.15946766734085827,1.6298624506189215e-06,b31_V13,b31,V13,Irregularity,Parietal_Aslant_Tract_R
943,0.10609879750673762,0.13101888358876967,6.983804887410781e-05,0.09459585608085695,6.418894037474311e-11,b31_V14,b31,V14,AreaOfEndRegion1,Parietal_Aslant_Tract_R
944,0.09955234755721183,0.09849678289315422,0.03065069652970189,0.15926805317757653,0.00025685612242504576,b31_V15,b31,V15,RadiusOfEndRegion1,Parietal_Aslant_Tract_R
945,0.06243984941311696,0.031005144113591586,0.0056155802838309034,0.14078542972411676,2.789636197682917e-25,b31_V16,b31,V16,IrregularityofEndRegion1,Parietal_Aslant_Tract_R
946,0.0819531836208435,0.06164836311803075,5.5443988878621056e-05,0.15778002032402358,3.4562357493986885e-13,b31_V17,b31,V17,AreaOfEndRegion2,Parietal_Aslant_Tract_R
947,0.09778815273846386,0.08973707879416983,0.003300663095472178,0.15926805317757653,0.006217143888349156,b31_V18,b31,V18,RadiusOfEndRegion2,Parietal_Aslant_Tract_R
948,0.15844197172431165,0.17963872475287873,0.0034926209211591816,0.13380059909754038,1.4927236453732228e-05,b31_V19,b31,V19,IrregularityofEndRegion2,Parietal_Aslant_Tract_R
949,0.09955234755721183,0.11681182983687288,0.0020400190339022713,0.15926805317757653,5.962968015508704e-07,b31_V20,b31,V20,qa,Parietal_Aslant_Tract_R
950,0.09955234755721183,0.11005766640619787,0.0003177817856446116,0.15926805317757653,0.0018857676228109272,b31_V21,b31,V21,nqa,Parietal_Aslant_Tract_R
951,0.09955234755721183,0.09322809210211022,0.00111650108189377,0.15872365091408178,0.00484556922520741,b31_V22,b31,V22,dti_fa,Parietal_Aslant_Tract_R
952,0.12782128972354379,0.14569498697083297,0.006463004752213733,0.13632285765119465,1.2354545414562164e-06,b31_V23,b31,V23,md,Parietal_Aslant_Tract_R
953,0.12106613618796101,0.14229286107780328,0.05110040392316237,0.1361485093365527,0.17670013375317342,b31_V24,b31,V24,ad,Parietal_Aslant_Tract_R
954,0.12800943745689713,0.14511265256053849,0.015094136421868515,0.13670057555912463,0.0003288912424461002,b31_V25,b31,V25,rd,Parietal_Aslant_Tract_R
955,0.09955234755721183,0.09491011043482053,0.0029515777651466977,0.15780724043719843,0.0003114748118937253,b31_V26,b31,V26,gfa,Parietal_Aslant_Tract_R
956,0.09955234755721183,0.0915065326558911,0.0005418301370524949,0.13903708793383596,6.77284281536325e-14,b31_V27,b31,V27,iso,Parietal_Aslant_Tract_R
957,0.09955234755721183,0.0923084919523392,0.00015555677110672402,0.1308256871261216,4.89873744739681e-09,b31_V28,b31,V28,rdi,Parietal_Aslant_Tract_R
958,0.09955234755721183,0.09263762069500295,0.0,0.13140610369320094,2.4910714735132177e-05,b31_V29,b31,V29,nrdi02L,Parietal_Aslant_Tract_R
959,0.09955234755721183,0.09289181996229721,0.00019839656959020016,0.13495909620928678,8.877304963623358e-21,b31_V30,b31,V30,nrdi04L,Parietal_Aslant_Tract_R
960,0.09955234755721183,0.09346773681202193,0.0003625217599361828,0.13195050595669686,6.434894302255747e-06,b31_V31,b31,V31,nrdi06L,Parietal_Aslant_Tract_R
961,0.10784077203553918,0.13403209772548846,0.0013104940240267619,0.11469028847900771,1.7612233349984018e-11,b32_V1,b32,V1,NumberOfTracts,Superior_Longitudinal_Fasciculus1_L
962,0.09955234755721183,0.10113980785728256,0.001324487674333437,0.11834714970487137,2.592773179655028e-07,b32_V2,b32,V2,MeanLength,Superior_Longitudinal_Fasciculus1_L
963,0.09955234755721183,0.11017174510317859,0.0019605848562628974,0.15203015528925007,4.060052298120241e-06,b32_V3,b32,V3,Span,Superior_Longitudinal_Fasciculus1_L
964,0.09955234755721183,0.08521375314509949,1.404318995775538e-05,0.1440157164286594,2.0275299688942667e-21,b32_V4,b32,V4,Curl,Superior_Longitudinal_Fasciculus1_L
965,0.1110709027620982,0.10480097356271974,0.00841396827021672,0.11658454268406383,2.2772582601503297e-14,b32_V5,b32,V5,Elongation,Superior_Longitudinal_Fasciculus1_L
966,0.09955234755721183,0.08838729140163953,0.013114971496206131,0.15083372662247652,8.641571151671953e-06,b32_V6,b32,V6,Diameter,Superior_Longitudinal_Fasciculus1_L
967,0.09955234755721183,0.09160068137577962,0.0028979038538302156,0.1587236509140822,9.959560475467302e-09,b32_V7,b32,V7,Volume,Superior_Longitudinal_Fasciculus1_L
968,0.09955234755721183,0.10323768124522385,0.0002220873081838484,0.15480395461691773,0.0016672241945594297,b32_V8,b32,V8,TrunkVolume,Superior_Longitudinal_Fasciculus1_L
969,0.09035408237426394,0.07634118173752387,0.0017642740470686245,0.08729987961193049,5.6876355239401604e-05,b32_V9,b32,V9,BranchVolume,Superior_Longitudinal_Fasciculus1_L
970,0.09955234755721183,0.09670232899098015,0.0012590969197521225,0.15926805317757653,2.998680645227354e-11,b32_V10,b32,V10,TotalSurfaceArea,Superior_Longitudinal_Fasciculus1_L
971,0.09955234755721183,0.09824322326142768,0.0006617764326558807,0.15926805317757653,1.340160339409739e-17,b32_V11,b32,V11,TotalRadiusOfEndRegions,Superior_Longitudinal_Fasciculus1_L
972,0.06996895424866519,0.05431135263042727,0.004178874318136398,0.13074455976783303,2.806975304149181e-07,b32_V12,b32,V12,TotalAreaOfEndRegions,Superior_Longitudinal_Fasciculus1_L
973,0.09955234755721183,0.10544318091456314,0.000442162508179054,0.1566639956838593,0.00038769194807216744,b32_V13,b32,V13,Irregularity,Superior_Longitudinal_Fasciculus1_L
974,0.09955234755721183,0.09053511806854742,0.0018313458513948193,0.164340067599138,3.9619490158402106e-12,b32_V14,b32,V14,AreaOfEndRegion1,Superior_Longitudinal_Fasciculus1_L
975,0.09955234755721183,0.1115010420113189,0.0008910161859383506,0.15926805317757653,1.5534741131341016e-09,b32_V15,b32,V15,RadiusOfEndRegion1,Superior_Longitudinal_Fasciculus1_L
976,0.10364992298364166,0.1055178383857849,0.004158996538736647,0.15230877757589864,1.8932426044120027e-09,b32_V16,b32,V16,IrregularityofEndRegion1,Superior_Longitudinal_Fasciculus1_L
977,0.0524348380043036,0.030586303924308982,0.0025860767071038218,0.0961488694430109,7.696904897625205e-10,b32_V17,b32,V17,AreaOfEndRegion2,Superior_Longitudinal_Fasciculus1_L
978,0.09955234755721183,0.0893162165615731,0.0010754694558501783,0.15926805317757653,2.561848212511312e-06,b32_V18,b32,V18,RadiusOfEndRegion2,Superior_Longitudinal_Fasciculus1_L
979,0.09955234755721183,0.11966802531944569,0.0014414010634528516,0.15447326513942533,4.464080408669104e-15,b32_V19,b32,V19,IrregularityofEndRegion2,Superior_Longitudinal_Fasciculus1_L
980,0.10104347834699003,0.11686148901730635,0.00031380334421565845,0.1473637903491539,1.0853975665734326e-14,b32_V20,b32,V20,qa,Superior_Longitudinal_Fasciculus1_L
981,0.09955234755721183,0.10530524752238275,0.0001512901886826762,0.15926805317757653,9.264455932380432e-16,b32_V21,b32,V21,nqa,Superior_Longitudinal_Fasciculus1_L
982,0.09955234755721183,0.08011064679462776,0.0007369520358348353,0.15218300669399965,1.0383071476541056e-11,b32_V22,b32,V22,dti_fa,Superior_Longitudinal_Fasciculus1_L
983,0.09955234755721183,0.11417974744408434,0.0,0.1596520616559128,1.849324440003e-09,b32_V23,b32,V23,md,Superior_Longitudinal_Fasciculus1_L
984,0.09955234755721183,0.10170616194640925,0.00037436381026980585,0.15926805317757653,0.0036995627934777882,b32_V24,b32,V24,ad,Superior_Longitudinal_Fasciculus1_L
985,0.09955234755721183,0.11894322184017482,0.001498507387368648,0.15910765939241808,1.1420086647345599e-10,b32_V25,b32,V25,rd,Superior_Longitudinal_Fasciculus1_L
986,0.09955234755721183,0.10813089765493622,0.0,0.15926805317757653,2.6112513345953026e-13,b32_V26,b32,V26,gfa,Superior_Longitudinal_Fasciculus1_L
987,0.09955234755721183,0.10482587483746618,0.00039245345070821903,0.15926805317757653,0.0008347252555828491,b32_V27,b32,V27,iso,Superior_Longitudinal_Fasciculus1_L
988,0.09955234755721183,0.1058766652156099,0.0002814444038598329,0.15926805317757653,7.792296438656299e-23,b32_V28,b32,V28,rdi,Superior_Longitudinal_Fasciculus1_L
